x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100
0.463,0.462,0.463,0.463,0.464,0.463,0.463,0.463,0.464,0.463,0.462,0.462,0.463,0.463,0.463,0.462,0.461,0.462,0.462,0.462,0.462,0.462,0.461,0.461,0.46,0.459,0.458,0.458,0.457,0.457,0.457,0.456,0.456,0.456,0.456,0.456,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.458,0.458,0.458,0.458,0.458,0.458,0.458,0.457,0.457,0.458,0.458,0.457,0.457,0.457,0.457,0.458,0.458,0.458,0.458,0.458,0.458,0.458,0.457,0.456,0.456,0.456,0.456,0.456,0.457,0.456,0.456,0.456,0.456,0.456,0.457,0.457,0.458,0.458,0.458,0.458,0.458,0.459,0.459,0.459,0.459,0.459,0.459,0.458,0.457,0.457,0.457,0.457,0.457
0.478,0.478,0.477,0.476,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.474,0.474,0.474,0.474,0.473,0.473,0.472,0.472,0.472,0.471,0.471,0.471,0.471,0.471,0.471,0.472,0.472,0.473,0.472,0.472,0.472,0.472,0.472,0.472,0.472,0.472,0.472,0.472,0.472,0.471,0.471,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.472,0.471,0.471,0.472,0.473,0.473,0.473,0.472,0.472,0.473,0.472,0.473,0.474,0.474,0.474,0.473,0.473,0.474,0.473,0.473,0.473,0.473,0.473,0.474,0.474,0.474,0.474,0.474,0.474,0.473,0.473,0.473,0.473,0.472,0.472,0.472,0.472
0.479,0.48,0.479,0.48,0.481,0.482,0.481,0.481,0.481,0.481,0.482,0.483,0.484,0.483,0.483,0.484,0.484,0.484,0.483,0.484,0.484,0.483,0.483,0.483,0.483,0.483,0.483,0.483,0.484,0.484,0.484,0.483,0.483,0.482,0.482,0.481,0.481,0.481,0.48,0.48,0.48,0.48,0.481,0.482,0.481,0.481,0.481,0.481,0.48,0.48,0.48,0.48,0.481,0.48,0.48,0.48,0.481,0.482,0.482,0.482,0.482,0.482,0.483,0.483,0.483,0.483,0.483,0.482,0.481,0.481,0.482,0.482,0.482,0.482,0.482,0.483,0.482,0.482,0.482,0.482,0.482,0.482,0.482,0.482,0.482,0.482,0.482,0.482,0.483,0.484,0.483,0.483,0.483,0.484,0.484,0.484,0.484,0.484,0.484,0.483
0.466,0.465,0.464,0.463,0.463,0.463,0.464,0.463,0.463,0.463,0.463,0.462,0.461,0.462,0.462,0.463,0.463,0.462,0.461,0.462,0.462,0.462,0.463,0.463,0.462,0.462,0.462,0.462,0.462,0.463,0.464,0.464,0.465,0.465,0.465,0.465,0.464,0.464,0.464,0.464,0.463,0.463,0.463,0.463,0.463,0.463,0.463,0.463,0.462,0.463,0.463,0.464,0.463,0.463,0.463,0.463,0.463,0.463,0.463,0.463,0.464,0.464,0.464,0.464,0.464,0.464,0.463,0.463,0.463,0.463,0.463,0.463,0.464,0.464,0.465,0.465,0.465,0.465,0.465,0.464,0.464,0.464,0.465,0.465,0.465,0.465,0.465,0.465,0.465,0.465,0.464,0.464,0.464,0.463,0.463,0.463,0.463,0.463,0.463,0.463
0.479,0.48,0.479,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.479,0.478,0.479,0.479,0.478,0.477,0.477,0.477,0.477,0.477,0.476,0.476,0.476,0.476,0.476,0.476,0.476,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.476,0.476,0.477,0.477,0.476,0.477,0.477,0.477,0.477,0.477,0.478,0.478,0.478,0.477,0.477,0.477,0.477,0.477,0.477,0.477,0.478,0.478,0.478,0.477,0.477,0.477,0.477,0.477,0.477,0.477,0.477,0.477,0.477,0.478,0.478,0.478,0.478,0.478,0.478,0.477,0.477,0.476,0.477,0.477,0.477,0.477,0.476,0.476,0.476,0.476,0.475,0.475,0.474,0.474,0.474,0.474,0.474,0.474,0.474,0.474,0.474,0.474,0.474,0.474
0.487,0.487,0.486,0.487,0.487,0.487,0.488,0.487,0.488,0.488,0.488,0.489,0.489,0.49,0.489,0.489,0.489,0.489,0.49,0.49,0.489,0.488,0.487,0.488,0.488,0.488,0.488,0.488,0.488,0.487,0.487,0.487,0.487,0.488,0.488,0.489,0.489,0.489,0.489,0.489,0.489,0.489,0.489,0.489,0.49,0.49,0.489,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.492,0.492,0.492,0.492,0.492,0.492,0.492,0.492,0.492,0.492,0.492,0.492,0.492,0.492,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.492,0.492,0.492,0.492,0.492,0.492,0.492,0.492,0.492
0.459,0.459,0.46,0.459,0.46,0.461,0.46,0.46,0.46,0.46,0.46,0.459,0.459,0.458,0.458,0.458,0.458,0.458,0.459,0.459,0.459,0.46,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.46,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.461,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.461,0.461,0.461,0.461,0.461,0.46,0.46,0.46,0.46,0.461,0.461,0.461,0.461,0.462,0.461,0.461,0.46,0.46,0.459,0.459,0.459,0.458,0.459,0.459,0.459
0.544,0.545,0.545,0.545,0.545,0.544,0.543,0.544,0.544,0.544,0.545,0.545,0.546,0.546,0.546,0.547,0.547,0.548,0.547,0.547,0.547,0.547,0.547,0.547,0.547,0.547,0.547,0.547,0.547,0.548,0.549,0.549,0.549,0.549,0.549,0.548,0.548,0.548,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.549,0.549,0.549,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.549,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.547,0.547,0.547,0.547,0.547,0.547,0.547,0.547,0.547,0.547,0.547,0.547,0.547,0.547,0.546,0.547,0.547,0.547
0.473,0.473,0.472,0.472,0.471,0.472,0.471,0.471,0.471,0.472,0.472,0.472,0.472,0.473,0.473,0.473,0.472,0.473,0.473,0.473,0.473,0.474,0.474,0.474,0.473,0.473,0.473,0.473,0.473,0.472,0.472,0.472,0.472,0.472,0.472,0.472,0.472,0.472,0.472,0.472,0.472,0.472,0.472,0.472,0.472,0.472,0.472,0.472,0.472,0.472,0.471,0.471,0.471,0.471,0.471,0.471,0.472,0.472,0.472,0.472,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.472,0.472,0.472,0.473,0.473,0.473,0.473,0.473,0.473,0.473,0.473,0.473,0.473,0.473,0.473,0.472,0.472,0.472,0.472,0.472,0.472,0.472,0.472,0.472
0.449,0.448,0.447,0.446,0.445,0.446,0.446,0.445,0.445,0.446,0.447,0.446,0.446,0.446,0.446,0.445,0.445,0.445,0.444,0.444,0.444,0.443,0.443,0.443,0.443,0.444,0.445,0.445,0.445,0.445,0.445,0.445,0.446,0.446,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.446,0.446,0.446,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.448,0.448,0.447,0.446,0.445,0.445,0.445,0.445,0.446,0.445,0.444,0.444,0.444,0.444,0.444,0.444,0.444,0.444,0.444,0.444,0.444,0.444,0.444,0.444,0.444,0.443,0.443,0.443,0.443,0.443,0.443,0.442,0.441,0.441,0.44,0.44,0.44,0.44,0.44,0.44,0.44
